codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5748,157342,"Requer licença para exercer representação a serviço da Casa, sem ônus para o Senado Federal,na sede do Senado Federal, em 12/04/2023.",Sim,2023,REQ
5748,157375,"Estabelece restrições ao alcance das medidas gerais de garantia de efetivação da tutela judicial, para vedar restrição ao direito de dirigir e de livre locomoção.",Sim,2023,PL
5748,157334,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, que na Audiência Pública objeto do REQ 7/2023 - CMA seja incluído o convidado que apresenta.",Não,2023,REQ
5748,157324,"Requeiro, nos termos do art. 93, I, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de instruir o PLP 164/2022, que “regula o art. 146-A da Constituição Federal e estabelece normas gerais para a identificação e controle de devedores contumazes, com o objetivo de prevenir desequilíbrios da concorrência”",Sim,2023,REQ
5748,157288,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, a realização de audiência pública, em conjunto com a Comissão de Direitos Humanos e Legislação Participativa, com o objetivo de analisar estudos, iniciativas e perspectivas do Ministério do Trabalho e Emprego, em relação aos direitos e proteção dos motoristas e trabalhadores parceiros dos serviços por aplicativo.",Sim,2023,REQ
5748,156958,Recurso para o PL nº 1899/19 ser apreciado pelo Plenário.,Não,2023,R.S
5748,156612,Desarquivamento do PLC nº 9/2018.,Não,2023,RQS
5748,156915,"Realização de sessão de debates temáticos, em data oportuna, a fim de debater a segurança nas escolas, tendo em conta o aumento da incidência de atos de violência contra membros de comunidades escolares, especialmente estudantes e professores, ao longo dos últimos anos.",Não,2023,RQS
5748,156855,Tramitação conjunta do PLP nº 164/2022 com o PLS nº 284/2017.,Sim,2023,RQS
5748,156685,Desarquivamento da PEC nº 9/2017 e do PLC nº 25/2018.,Não,2023,RQS
5748,156810,Altera o art. 6º da Constituição Federal para dispor sobre o direito à segurança alimentar como direito fundamental.,Não,2023,PEC
5748,156897,"Voto de censura ao Sr. Mário Helton Jorge, Desembargador do Tribunal de Justiça do Paraná, pelas falas preconceituosas contra os Estados do Norte e Nordeste do país.",Sim,2023,RQS
5748,156889,"Realização de Sessão Especial, afim de celebrar os 50 anos da Embrapa.",Não,2023,RQS
